C0401|UF40247489|20251114|17:59:09|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||9757|九五無鉛汽油|4.538|28.6|130|1|130|0|0|1|0.05|0|130|0|
C0401|UF40247490|20251114|18:01:02|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/TSTU292|/TSTU292|N||2624|九五無鉛汽油|34.965|28.6|1000|1|1000|0|0|1|0.05|0|1000|0|
C0401|UF40247491|20251114|18:01:06|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||1253|九五無鉛汽油|10.489|28.6|300|1|300|0|0|1|0.05|0|300|0|
C0401|UF40247492|20251114|18:04:07|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||4986|九五無鉛汽油|2.967|28.6|85|1|85|0|0|1|0.05|0|85|0|
C0401|UF40247493|20251114|18:05:42|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||3029|九二無鉛汽油|3.425|27.1|93|1|93|0|0|1|0.05|0|93|0|
C0401|UF40247494|20251114|18:07:27|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||3330|九五無鉛汽油|3.66|28.6|105|1|105|0|0|1|0.05|0|105|0|
C0401|UF40247495|20251114|18:12:42|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||8328|九五無鉛汽油|17.482|28.6|500|1|500|0|0|1|0.05|0|500|0|
C0401|UF40247496|20251114|18:13:52|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||7428|九五無鉛汽油|17.482|28.6|500|1|500|0|0|1|0.05|0|500|0|
C0401|UF40247497|20251114|18:17:06|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||4444|九二無鉛汽油|1.139|27.1|31|1|31|0|0|1|0.05|0|31|0|
C0401|UF40247498|20251114|18:19:09|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||3583|九五無鉛汽油|17.482|28.6|500|1|500|0|0|1|0.05|0|500|0|
C0401|UF40247499|20251114|18:24:43|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/2LE25YG|/2LE25YG|N||4793|九五無鉛汽油|3.49|28.6|100|1|100|0|0|1|0.05|0|100|0|
